P1,-42.7361,  3.0694, 27.4913,  0.531 ,  5.9383, -3.5207, -7.4754,  0.    ,  0.    , -1.927 , -1.7245,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.414 ,-17.94  
G6,-40.5175,  2.2068, 27.5815,  0.3851,  5.4092, -3.3521, -7.7263,  0.    ,  0.    , -1.8961, -1.4609,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0502,-18.3202
G12,-42.1331,  2.6678, 28.3483,  0.1787,  5.5331, -3.2519, -7.7511,  0.    ,  0.    , -1.9102, -1.4484,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2348,-18.5322
G5,-41.9571,  2.4702, 27.9064,  0.3631,  5.5644, -3.3334, -7.9018,  0.    ,  0.    , -1.9136, -1.599 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1473,-19.2535
G7,-41.7489,  2.3849, 28.6071,  0.3456,  5.4393, -3.5303, -7.9004,  0.    ,  0.    , -1.9143, -1.5995,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1434,-18.7731
G11,-43.4104,  3.3585, 28.8698,  0.2304,  5.6416, -3.2896, -7.8921,  0.    ,  0.    , -1.9088, -1.6646,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4508,-18.6143
G9,-41.8449,  2.2908, 28.6102,  0.2495,  5.4992, -3.3623, -7.8298,  0.    ,  0.    , -1.907 , -1.6535,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0673,-18.8805
G8,-40.4726,  2.0409, 28.4762,  0.1594,  5.542 , -3.2827, -7.7854,  0.    ,  0.    , -1.9047, -1.5296,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.061 ,-17.6955
G10,-40.5884,  2.0459, 28.4767,  0.16  ,  5.5488, -3.2604, -7.8094,  0.    ,  0.    , -1.9041, -1.568 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0131,-17.8859
C6,-41.4876,  2.0845, 28.22  ,  0.2845,  5.4636, -3.4219, -7.9109,  0.    ,  0.    , -1.8998, -1.6571,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.176 ,-19.1487
C4,-41.9345,  2.5679, 28.0094,  0.361 ,  5.3675, -3.3964, -7.8187,  0.    ,  0.    , -1.9006, -1.6288,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1046,-19.2687
C7,-41.0313,  1.9427, 28.5321,  0.2912,  5.4458, -3.4455, -7.8465,  0.    ,  0.    , -1.8962, -1.6559,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0051,-18.6586
B4,-43.7165,  3.5004, 28.8095,  0.2529,  5.4891, -3.496 , -7.7906,  0.    ,  0.    , -1.8932, -1.6021,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.437 ,-19.0095
B3,-43.1955,  3.1032, 28.5723,  0.2534,  5.5723, -3.4723, -7.9302,  0.    ,  0.    , -1.8891, -1.6477,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4358,-19.1977
C5,-41.8113,  2.1715, 27.891 ,  0.3416,  5.3745, -3.5433, -7.9398,  0.    ,  0.    , -1.91  , -1.561 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0305,-19.9563
C9,-41.8113,  2.1715, 27.891 ,  0.3416,  5.3745, -3.5433, -7.9398,  0.    ,  0.    , -1.91  , -1.561 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0305,-19.9563
D11,-42.6736,  2.7531, 28.317 ,  0.3486,  5.5017, -3.3147, -7.8662,  0.    ,  0.    , -1.9082, -1.6477,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2058,-19.2841
E4,-41.5477,  2.1799, 28.8016,  0.2311,  5.4505, -3.381 , -7.8744,  0.    ,  0.    , -1.907 , -1.6501,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0645,-18.6326
E11,-41.9436,  2.2714, 28.7573,  0.2785,  5.4507, -3.3797, -7.9679,  0.    ,  0.    , -1.9077, -1.6452,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.248 ,-18.8381
F5,-42.2306,  2.4515, 28.1869,  0.2552,  5.5001, -3.388 , -7.8916,  0.    ,  0.    , -1.9076, -1.6492,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2791,-19.3941
F10,-43.7958,  3.3179, 27.8842,  0.349 ,  5.3248, -3.4587, -7.845 ,  0.    ,  0.    , -1.8991, -1.5643,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.5961,-20.0909
C10,-41.8712,  2.3836, 27.9795,  0.2433,  5.514 , -3.464 , -7.8518,  0.    ,  0.    , -1.9054, -1.6778,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.0369,-19.6131
D10,-42.029 ,  2.7062, 28.2717,  0.357 ,  5.4856, -3.3477, -7.8503,  0.    ,  0.    , -1.9042, -1.6469,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3792,-18.5784
E5,-41.8671,  2.5592, 28.7406,  0.2886,  5.4709, -3.3458, -7.8606,  0.    ,  0.    , -1.9055, -1.6513,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1839,-18.3871
G1,-42.2159,  2.6471, 28.6248,  0.3234,  5.4679, -3.352 , -7.9183,  0.    ,  0.    , -1.9035, -1.652 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3443,-18.6342
F6,-43.1846,  2.7849, 27.9161,  0.526 ,  5.6541, -3.3257, -8.0141,  0.    ,  0.    , -1.9087, -1.6021,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.164 ,-19.9902
F11,-43.4484,  3.4324, 27.9344,  0.2328,  5.5555, -3.3046, -7.818 ,  0.    ,  0.    , -1.896 , -1.6647,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.338 ,-19.6386
C12,-42.51  ,  3.1426, 27.23  ,  0.5475,  5.7279, -3.299 , -7.9771,  0.    ,  0.    , -1.9141, -1.3003,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1143,-19.2382
D7,-44.0209,  3.222 , 27.8097,  0.351 ,  5.7003, -3.4131, -7.9827,  0.    ,  0.    , -1.9077, -1.4203,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2412,-20.4204
D12,-45.1432,  4.0649, 28.6839,  0.2772,  5.3629, -3.4594, -7.9175,  0.    ,  0.    , -1.9198, -1.6005,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  2.3329,-19.3187
E7,-42.8922,  3.0315, 27.9661,  0.4625,  5.5693, -3.48  , -7.9697,  0.    ,  0.    , -1.9002, -1.4599,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1882,-19.4844
F1,-43.3803,  3.2087, 27.9064,  0.2301,  5.658 , -3.2881, -7.9801,  0.    ,  0.    , -1.9046, -1.4604,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3404,-19.6699
F8,-43.1436,  3.2908, 27.509 ,  0.3064,  5.6511, -3.3255, -7.7559,  0.    ,  0.    , -1.9068, -1.6666,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.895 ,-19.1459
C11,-43.297 ,  2.7551, 27.7699,  0.2972,  5.5903, -3.4168, -7.8354,  0.    ,  0.    , -1.9069, -1.6081,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.3451,-20.3066
D6,-43.3353,  2.8383, 27.3941,  0.2851,  5.7533, -3.4133, -7.8607,  0.    ,  0.    , -1.8976, -1.7853,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.458 ,-20.5634
E6,-42.9074,  2.7154, 27.9809,  0.3337,  5.7102, -3.4253, -7.9821,  0.    ,  0.    , -1.8983, -1.6312,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.4104,-19.6937
